gene_id,gene_symbol,log2fc,log2fc_se,pval,pval_adj,base_mean
ENSG00000237892,KLF7-IT1,-0.20041607374730896,0.3318308156664607,0.5458631549446448,0.9009777273596362,10.246721461387045
ENSG00000142252,GEMIN7,0.21095848831002822,0.34933491145259543,0.545919387828284,0.9009777273596362,7.775237512516503
ENSG00000154767,XPC,0.06598628957223825,0.10927896983730442,0.5459544253381059,0.9009777273596362,195.60644222098952
ENSG00000164096,C4orf3,-0.12393427198839914,0.20526582764298104,0.5459935767298503,0.9009777273596362,53.31220117764248
ENSG00000126461,SCAF1,0.08508175943016835,0.14091840217068455,0.5459991355451848,0.9009777273596362,79.52058034938139
ENSG00000230262,LINC02603,0.19893896067420525,0.32961012674799284,0.5461372775584004,0.9009777273596362,18.13558940857968
ENSG00000175115,PACS1,0.09185210245623474,0.15219302775388655,0.5461603398965919,0.9009777273596362,332.529833971066
ENSG00000256683,ZNF350,-0.09389755228099875,0.15558930426523987,0.5461786495586483,0.9009777273596362,44.982334214161725
ENSG00000171847,FAM90A1,0.33413661677538015,0.5536709197628654,0.546180659879757,0.9009777273596362,4.831185888024224
ENSG00000144867,SRPRB,0.16589894625325854,0.27495324308635904,0.5462615881651867,0.9009777273596362,219.79459025796413
ENSG00000248373,ENSG00000248373,-0.29459550696979325,0.4883305823948611,0.5463286558271454,0.9009777273596362,4.657159526800272
ENSG00000143502,SUSD4,-0.19016230076288357,0.3152685596917448,0.5463918818918353,0.9009777273596362,37.169077891312064
ENSG00000160218,TRAPPC10,-0.06622859463321701,0.10980796305747725,0.5464214963425638,0.9009777273596362,838.0319802742798
ENSG00000108439,PNPO,-0.17376380426269844,0.2881263598778303,0.5464541797418567,0.9009777273596362,11.6676899913649
ENSG00000124243,BCAS4,-0.14706054771327254,0.24386530141868926,0.5464820350360888,0.9009777273596362,14.430669098664199
ENSG00000247809,NR2F2-AS1,-0.18033891554957207,0.29905137995691394,0.5464843677637907,0.9009777273596362,13.300356224202059
ENSG00000153879,CEBPG,-0.19383147936707437,0.32149677703074764,0.5465729966247921,0.9010440106491987,23.59305379294838
ENSG00000139351,SYCP3,0.25551689164783786,0.4238964579909781,0.5466541356802704,0.9010474377035733,9.787966477327787
ENSG00000152952,PLOD2,0.1464358671129394,0.24295895338159793,0.5466959417386346,0.9010474377035733,66.93197238336894
ENSG00000204366,ZBTB12,0.2942238173521441,0.48827705544335037,0.5467910868359429,0.9010474377035733,3.09180601458608
ENSG00000073849,ST6GAL1,0.1624298182699155,0.2696255397882609,0.5468896625495707,0.9010474377035733,26.334577763346186
ENSG00000273486,ENSG00000273486,-0.265441687051232,0.4406350333579626,0.5469031632348649,0.9010474377035733,5.239998646710527
ENSG00000103035,PSMD7,0.08076693263333529,0.1340864378149218,0.5469413496313489,0.9010474377035733,103.55131307200654
ENSG00000231327,LINC01816,-0.30750248454653706,0.5105551460483022,0.546980822026059,0.9010474377035733,3.717032882397841
