gene_symbol,logfc,pval,pval_adj,scores,ensembl_id
PSG4,0.7645548,0.7265357097183924,1.0,0.3497375,ENSG00000243137
PDK1-AS1,0.8011637,0.7265512202789466,1.0,0.34971684,ENSG00000225205
GNLY,1.5717556,0.726929047821129,1.0,0.34921348,ENSG00000115523
PHC2-AS1,-0.43751037,0.7270077240829427,1.0,0.34910867,ENSG00000233246
IQCJ-SCHIP1-AS1,-0.18802492,0.7270952686590894,1.0,0.34899205,ENSG00000241211
CSRP3-AS1,0.5330386,0.7271894661693922,1.0,0.34886658,ENSG00000255308
KCNK4,0.25290307,0.7272725850439018,1.0,0.3487559,ENSG00000182450
FBXO24,0.43497092,0.7273368658408119,1.0,0.34867027,ENSG00000106336
LINC01569,-0.12757733,0.7275175273186657,1.0,0.34842965,ENSG00000262468
CRHR2,0.9124191,0.7275341533692248,1.0,0.34840754,ENSG00000106113
ENSG00000235445,0.6909848,0.7276006588539796,1.0,0.34831896,ENSG00000235445
SPAG7,-0.5266918,0.7277236994091923,1.0,0.3481551,ENSG00000091640
RUNX2-AS1,2.4601712,0.7278600498441541,1.0,0.34797356,ENSG00000261080
SLC12A7,2.4199288,0.7278955245403584,1.0,0.34792632,ENSG00000113504
ENSG00000286003,2.285285,0.7279243481603164,1.0,0.34788793,ENSG00000286003
ALG14-AS1,2.114603,0.7279287825975455,1.0,0.34788203,ENSG00000230427
GYG2,2.0894265,0.7279332170438829,1.0,0.34787613,ENSG00000056998
ENSG00000262837,1.939171,0.7279398687304675,1.0,0.34786728,ENSG00000262837
ENSG00000286849,1.9822334,0.7279443031995758,1.0,0.34786135,ENSG00000286849
SEC61G-DT,0.26484567,0.7281372114194049,1.0,0.3476045,ENSG00000234707
ENSG00000269930,0.14139633,0.7283157222978078,1.0,0.34736687,ENSG00000269930
LINC01053,0.47867107,0.72833235449672,1.0,0.34734473,ENSG00000238169
IFI35,0.28488117,0.728383360704308,1.0,0.34727684,ENSG00000068079
LINC01356,1.161265,0.728451001225876,1.0,0.34718677,ENSG00000215866
FBN3,1.1266567,0.7284576545061647,1.0,0.34717792,ENSG00000142449
SEMA3F-AS1,1.078635,0.7284909212144661,1.0,0.34713364,ENSG00000235016
F3,-0.0047415025,0.7285275151842474,1.0,0.34708494,ENSG00000117525
LINC01937,0.86875546,0.7285441490114094,1.0,0.3470628,ENSG00000234279
MARVELD2,0.9861692,0.7285729812812862,1.0,0.3470244,ENSG00000152939
LINC02458,0.16197266,0.728769272706528,1.0,0.34676313,ENSG00000246363
H2BC7,4.085673,0.7289134528785286,1.0,0.34657124,ENSG00000277224
ENSG00000286023,3.8691869,0.7289245440582282,1.0,0.34655648,ENSG00000286023
ENSG00000286153,3.6277041,0.7289378535487612,1.0,0.34653878,ENSG00000286153
TMEM86A,3.448604,0.7289445083246648,1.0,0.3465299,ENSG00000151117
GPX2,-0.1528944,0.7291241949928984,1.0,0.3462908,ENSG00000176153
ZNF7,-0.54713327,0.7293305202579106,1.0,0.34601623,ENSG00000147789
GOLT1B,-0.4922208,0.7293837686701552,1.0,0.34594536,ENSG00000111711
ENSG00000267011,0.046149686,0.729401518430961,1.0,0.34592175,ENSG00000267011
OTOF,1.5528202,0.7294037371612583,1.0,0.3459188,ENSG00000115155
LINC02728,1.3634216,0.7294569873681012,1.0,0.34584796,ENSG00000251323
PRR29-AS1,1.3097076,0.7295191142586283,1.0,0.3457653,ENSG00000264954
SCIRT,1.2152313,0.7295457406124628,1.0,0.34572986,ENSG00000237686
SNRK-AS1,1.0919907,0.7295479594900036,1.0,0.3457269,ENSG00000234617
TMEM198,-0.12823501,0.7297754064478192,1.0,0.3454243,ENSG00000188760
ENSG00000260271,-0.05298989,0.7299118860358808,1.0,0.34524274,ENSG00000260271
DCDC2,0.35596484,0.7300062061974668,1.0,0.34511727,ENSG00000146038
ENSG00000272864,0.6724017,0.7301782122999261,1.0,0.34488848,ENSG00000272864
ZBTB9,0.61657697,0.7302359206140789,1.0,0.3448117,ENSG00000213588
SPON1-AS1,2.0851207,0.7304168238798311,1.0,0.3445711,ENSG00000254418
LINC02347,1.9011054,0.7304545601942241,1.0,0.34452093,ENSG00000214043
TSPAN6,1.8748367,0.7304567799977444,1.0,0.34451798,ENSG00000000003
CCDC141,1.843947,0.730470098866278,1.0,0.34450027,ENSG00000163492
ENSG00000244491,1.765681,0.7304878574840837,1.0,0.34447664,ENSG00000244491
ENSG00000247033,1.6919826,0.7305011765422538,1.0,0.34445894,ENSG00000247033
ENSG00000287122,1.613784,0.7305122758194744,1.0,0.34444416,ENSG00000287122
CRYBA1,0.3871312,0.7308752532664733,1.0,0.34396148,ENSG00000108255
ENSG00000229190,1.0304602,0.7310262341133849,1.0,0.34376073,ENSG00000229190
HM13-IT1,0.98579067,0.7310462176534442,1.0,0.34373417,ENSG00000235313
ENSG00000272851,0.9525705,0.7311017284445209,1.0,0.34366035,ENSG00000272851
ZNF503-AS1,0.89585036,0.731103948905452,1.0,0.3436574,ENSG00000226051
THEGL,0.87604266,0.7311261536386631,1.0,0.34362787,ENSG00000249693
ENSG00000286827,0.745561,0.7311594611608372,1.0,0.34358358,ENSG00000286827
ENSG00000286840,3.1443212,0.7314281603670559,1.0,0.34322637,ENSG00000286840
SH3TC1,2.8269074,0.7314636933075686,1.0,0.34317914,ENSG00000125089
CAPN8,2.800475,0.7314836808397374,1.0,0.34315258,ENSG00000203697
ENSG00000266237,2.588739,0.7314859016878945,1.0,0.34314963,ENSG00000266237
TLR5,2.5650795,0.7314925642458648,1.0,0.34314075,ENSG00000187554
ENSG00000279927,2.4743917,0.7315103311661084,1.0,0.34311715,ENSG00000279927
ENSG00000254099,-0.1856459,0.731553638637372,1.0,0.34305957,ENSG00000254099
BUB1,0.68441725,0.7316380351411997,1.0,0.3429474,ENSG00000169679
CDK13-DT,0.41706425,0.731913456839649,1.0,0.34258133,ENSG00000259826
LINC00927,1.4265904,0.7319412230408956,1.0,0.3425444,ENSG00000259361
C1QL3,1.3028408,0.7320211916614195,1.0,0.34243813,ENSG00000165985
ENSG00000237480,1.2027106,0.7320234130535391,1.0,0.34243518,ENSG00000237480
BRDT,1.2110776,0.7320478485150677,1.0,0.3424027,ENSG00000137948
ENSG00000261436,1.0286248,0.7321078276179943,1.0,0.342323,ENSG00000261436
ENSG00000231329,-0.366663,0.7323322084012052,1.0,0.34202483,ENSG00000231329
CCER2,-0.19021174,0.7323544255656692,1.0,0.3419953,ENSG00000262484
MPPE1,-0.4218128,0.7324255219992704,1.0,0.34190083,ENSG00000154889
LINC02136,21.297626,0.7325110629393967,1.0,0.34178716,ENSG00000261348
FZD7,21.083239,0.7325110629393967,1.0,0.34178716,ENSG00000155760
TGM6,21.432491,0.7325110629393967,1.0,0.34178716,ENSG00000166948
HTR2B,-0.3546347,0.7325177286067729,1.0,0.3417783,ENSG00000135914
ENSG00000269102,-0.16204172,0.7325255052442131,1.0,0.341768,ENSG00000269102
ENSG00000278703,0.722753,0.7326566012652997,1.0,0.3415938,ENSG00000278703
ESAM,0.66070527,0.7327165969615105,1.0,0.34151408,ENSG00000149564
SOX1-OT,0.047139857,0.7327254853517119,1.0,0.34150228,ENSG00000224243
THSD8,0.1444716,0.732849926577737,1.0,0.34133697,ENSG00000284491
PNMA6A,0.007251575,0.7329788195364876,1.0,0.34116572,ENSG00000235961
BEST3,1.6324309,0.7330077103707033,1.0,0.34112737,ENSG00000127325
ENSG00000271992,1.5890455,0.7330210447294553,1.0,0.34110963,ENSG00000271992
ENSG00000254361,1.4824547,0.7330621595094498,1.0,0.34105504,ENSG00000254361
METRNL,1.4617225,0.7330699380674957,1.0,0.3410447,ENSG00000176845
DIP2A-IT1,1.2661437,0.7330766054247806,1.0,0.34103584,ENSG00000223692
GRM7-AS1,-0.27857453,0.7334311155733664,1.0,0.34056497,ENSG00000236202
EIF2B5-DT,0.22608094,0.7335633768703325,1.0,0.3403893,ENSG00000272721
ZBTB32,0.04513058,0.7336489619239218,1.0,0.34027565,ENSG00000011590
ENSG00000287219,0.6339908,0.7337667857240998,1.0,0.34011918,ENSG00000287219
GALNT16-AS1,-0.47073847,0.7338357044383409,1.0,0.34002766,ENSG00000258957
LINC02653,2.0449555,0.7340547023262243,1.0,0.33973685,ENSG00000236373
B4GALT4-AS1,-0.15334223,0.7342170192899489,1.0,0.33952135,ENSG00000240254
NDST4,-0.13148113,0.7342248019085622,1.0,0.339511,ENSG00000138653
ENSG00000273017,0.49305335,0.7343771243680257,1.0,0.3393088,ENSG00000273017
ENSG00000250790,0.46144694,0.734379348130987,1.0,0.33930585,ENSG00000250790
CNGB3,0.15842496,0.7344482858875656,1.0,0.33921432,ENSG00000170289
ENSG00000258131,0.9890048,0.7345928397442282,1.0,0.33902243,ENSG00000258131
ENSG00000270638,-0.37880218,0.7346373197462115,1.0,0.3389634,ENSG00000270638
ENSG00000267638,0.87467486,0.7347107136956764,1.0,0.33886597,ENSG00000267638
ENSG00000230506,0.79560065,0.7347351788839783,1.0,0.33883348,ENSG00000230506
MRPL49,-0.4485034,0.7349131156230482,1.0,0.3385973,ENSG00000149792
BYSL,-0.15027073,0.7349353587161591,1.0,0.3385678,ENSG00000112578
ENSG00000253735,4.1499996,0.7350287821348316,1.0,0.3384438,ENSG00000253735
IL1R1,3.8764637,0.7350488019489503,1.0,0.3384172,ENSG00000115594
ENSG00000261600,3.5653307,0.735057699701897,1.0,0.3384054,ENSG00000261600
ENSG00000287400,3.7269301,0.7350599241456897,1.0,0.33840245,ENSG00000287400
JSRP1,3.369665,0.7350643730399415,1.0,0.33839655,ENSG00000167476
ENSG00000264596,3.2311132,0.7350710463979865,1.0,0.3383877,ENSG00000264596
LINC02271,0.63574386,0.7352556839000292,1.0,0.33814266,ENSG00000240152
ENSG00000285081,0.2255872,0.735336884753818,1.0,0.3380349,ENSG00000285081
KLHL7-DT,-0.06911103,0.735511532226681,1.0,0.33780316,ENSG00000230658
CA5A,1.3195353,0.7356016423211496,1.0,0.3376836,ENSG00000174990
CNTF,1.1743472,0.7356305673204107,1.0,0.3376452,ENSG00000242689
KCNN4,1.1216048,0.735641692419934,1.0,0.33763045,ENSG00000104783
ENSG00000259713,1.2657192,0.7356461424752683,1.0,0.33762455,ENSG00000259713
JMJD8,-0.46890914,0.7356628302617785,1.0,0.3376024,ENSG00000161999
PAXBP1,-0.030526744,0.735677293110991,1.0,0.3375832,ENSG00000159086
ENSG00000286245,-0.08587743,0.7357340328856893,1.0,0.33750793,ENSG00000286245
BHMT2,0.32071832,0.7360477964805476,1.0,0.33709168,ENSG00000132840
SKIDA1,0.17658792,0.7360678254394668,1.0,0.3370651,ENSG00000180592
CCDC113,-0.44893652,0.7361223496252729,1.0,0.33699277,ENSG00000103021
NMBR,0.8226031,0.7361746495828634,1.0,0.3369234,ENSG00000135577
MEIOB,-0.21515724,0.736176875140093,1.0,0.33692044,ENSG00000162039
HMOX1,0.16545895,0.7362169355487485,1.0,0.3368673,ENSG00000100292
MCAT,-0.3641467,0.7362937200030694,1.0,0.33676544,ENSG00000100294
TK1,-0.21229066,0.7363137511634632,1.0,0.33673888,ENSG00000167900
ENSG00000271851,0.6058368,0.7363616041053997,1.0,0.3366754,ENSG00000271851
GGACT,-0.019394994,0.7364194741454195,1.0,0.33659866,ENSG00000134864
BCL2L15,-0.22414522,0.7364306031706938,1.0,0.33658388,ENSG00000188761
ATRAID,-0.5635069,0.7364639905782655,1.0,0.3365396,ENSG00000138085
ENSG00000223842,1.940165,0.7365352187106976,1.0,0.33644512,ENSG00000223842
ENSG00000267801,1.7064394,0.7366042231229512,1.0,0.33635363,ENSG00000267801
HEATR3-AS1,0.50541234,0.7367678388461973,1.0,0.33613664,ENSG00000259843
IGFBP2,0.12991649,0.7369648613687779,1.0,0.33587536,ENSG00000115457
HMMR,0.29376492,0.7370149545978204,1.0,0.33580893,ENSG00000072571
HPD,0.7604364,0.7373055173551278,1.0,0.33542368,ENSG00000158104
ENSG00000287190,0.76263714,0.737327784249982,1.0,0.33539414,ENSG00000287190
BAIAP2L1,-0.25279158,0.7373322376554108,1.0,0.33538824,ENSG00000006453
MILIP,0.021293882,0.7373634117403364,1.0,0.3353469,ENSG00000265688
SPSB2,-0.2485172,0.7375460114845884,1.0,0.33510482,ENSG00000111671
IL11,3.1519923,0.7375493518618104,1.0,0.3351004,ENSG00000095752
TEKT1,2.8242412,0.7375938906984053,1.0,0.33504134,ENSG00000167858
ENSG00000257120,2.5494034,0.73761616044712,1.0,0.33501184,ENSG00000257120
APOL3,2.6733327,0.7376250684082781,1.0,0.33500004,ENSG00000128284
ENSG00000251309,2.4386234,0.7376295224020724,1.0,0.3349941,ENSG00000251309
ENSG00000277440,2.3376088,0.7376384304160897,1.0,0.3349823,ENSG00000277440
ENSG00000276148,-0.29585606,0.7377130364167489,1.0,0.33488342,ENSG00000276148
WNT9A,0.49600187,0.737862255830336,1.0,0.33468562,ENSG00000143816
ENSG00000286771,-0.48779553,0.7380148261899515,1.0,0.33448339,ENSG00000286771
ENSG00000288059,1.1942477,0.7381184017312896,1.0,0.33434612,ENSG00000288059
GPR26,1.0577791,0.7382008200746322,1.0,0.33423686,ENSG00000154478
ENSG00000265073,-0.16836898,0.7385929052710359,1.0,0.3337173,ENSG00000265073
ENSG00000287852,21.256939,0.7386441487026334,1.0,0.3336494,ENSG00000287852
PLVAP,21.291077,0.7386441487026334,1.0,0.3336494,ENSG00000130300
SYT6,21.302355,0.7386441487026334,1.0,0.3336494,ENSG00000134207
ENSG00000285668,0.057551466,0.7387444109480756,1.0,0.33351654,ENSG00000285668
ENSG00000275557,0.5440794,0.7388457917352563,1.0,0.33338222,ENSG00000275557
LINC02720,0.47658005,0.7388836714362612,1.0,0.33333203,ENSG00000255178
SPRY3,0.06066803,0.7389360355958074,1.0,0.33326265,ENSG00000168939
TIMP3,-0.016764063,0.7389839442916833,1.0,0.33319917,ENSG00000100234
ALPK2,1.8813133,0.7390318540007934,1.0,0.3331357,ENSG00000198796
SOCS3-DT,1.6903147,0.7391365903809423,1.0,0.33299693,ENSG00000266970
ENSG00000262663,1.562719,0.7391499613310346,1.0,0.33297923,ENSG00000262663
OLR1,1.649296,0.7391499613310346,1.0,0.33297923,ENSG00000173391
ASPN,-0.43211356,0.7391577610883421,1.0,0.3329689,ENSG00000106819
STOML2,-0.4392557,0.7391633323599913,1.0,0.33296153,ENSG00000165283
ENSG00000264578,1.4832554,0.7391700179040427,1.0,0.33295265,ENSG00000264578
GRAMD2A,1.4314965,0.7392012173702798,1.0,0.33291134,ENSG00000175318
ENSG00000272320,1.3666472,0.7392056744719306,1.0,0.3329054,ENSG00000272320
ST8SIA6-AS1,1.1689465,0.7392279601115965,1.0,0.3328759,ENSG00000204832
MFSD2A,-0.14763977,0.7393037329245302,1.0,0.33277553,ENSG00000168389
ODC1,-0.34320062,0.7394452565730374,1.0,0.33258805,ENSG00000115758
SLC2A4RG,-0.53388506,0.7394586293426297,1.0,0.33257034,ENSG00000125520
ENSG00000270792,0.35570255,0.7395979337094789,1.0,0.33238584,ENSG00000270792
ENSG00000262881,-0.24049084,0.7396001626488035,1.0,0.3323829,ENSG00000262881
ENSG00000285681,0.98462427,0.7396068494799,1.0,0.33237404,ENSG00000285681
ENSG00000285520,0.046278868,0.7396135363306808,1.0,0.33236516,ENSG00000285520
TAS1R1,0.32484564,0.7396514288568955,1.0,0.33231497,ENSG00000173662
MAP4K1,0.7863883,0.7397539647433016,1.0,0.3321792,ENSG00000104814
ASMT,0.7349649,0.7398141510049439,1.0,0.33209947,ENSG00000196433
HCG20,0.51320773,0.7398475885054296,1.0,0.33205518,ENSG00000228022
ZSCAN18,-0.40273243,0.7399267258819592,1.0,0.3319504,ENSG00000121413
ENSG00000257283,-0.40916243,0.7400437650766702,1.0,0.3317954,ENSG00000257283
METTL27,2.0880532,0.7401686135185195,1.0,0.33163008,ENSG00000165171
MYL3,2.1783056,0.7401730725180617,1.0,0.33162415,ENSG00000160808
SLCO4A1-AS1,1.9077164,0.740177531526335,1.0,0.33161825,ENSG00000232803
NR2E1,1.9922316,0.7401819905433392,1.0,0.33161235,ENSG00000112333
ABO,2.047539,0.7401842200551152,1.0,0.3316094,ENSG00000175164
ENSG00000287550,1.9830532,0.7401886790852154,1.0,0.3316035,ENSG00000287550
RRS1-DT,1.7606249,0.7402065152929193,1.0,0.33157986,ENSG00000246145
SCNN1A,1.8049757,0.7402087448287036,1.0,0.3315769,ENSG00000111319
ONECUT2,0.40984425,0.7404941434214904,1.0,0.33119905,ENSG00000119547
DNAL4,-0.2156482,0.7405287058327696,1.0,0.33115327,ENSG00000100246
ANKRD30A,1.2523601,0.7406357411380939,1.0,0.33101156,ENSG00000148513
GPR157,0.3248847,0.7406569258041813,1.0,0.33098352,ENSG00000180758
NPNT,0.9981433,0.7407896131851586,1.0,0.33080786,ENSG00000168743
CITED2,-0.012249583,0.7408632078300431,1.0,0.33071044,ENSG00000164442
ERAS,0.35712385,0.7411475730493612,1.0,0.33033404,ENSG00000187682
PYHIN1,4.356239,0.74115426442163,1.0,0.3303252,ENSG00000163564
ENSG00000250135,3.2619317,0.7412077961044838,1.0,0.33025435,ENSG00000250135
ENSG00000249856,0.7203871,0.7412167181734165,1.0,0.3302425,ENSG00000249856
CLDN10,0.21828061,0.7413840134070677,1.0,0.3300211,ENSG00000134873
GCH1,0.081518866,0.7414040896567737,1.0,0.32999453,ENSG00000131979
ENSG00000272004,0.1363911,0.7414509349239533,1.0,0.32993254,ENSG00000272004
TSPAN33,1.4645075,0.7416740207676317,1.0,0.32963732,ENSG00000158457
HAVCR1,1.1555729,0.7417900339875911,1.0,0.3294838,ENSG00000113249
ITM2C,-0.48096004,0.7420254249903389,1.0,0.32917234,ENSG00000135916
FAM200B,-0.40635505,0.742151497395281,1.0,0.32900554,ENSG00000237765
ARX,0.18672386,0.7421604231375667,1.0,0.32899374,ENSG00000004848
MOCOS,0.87044656,0.7422809240519804,1.0,0.32883433,ENSG00000075643
LINC01309,0.27888283,0.7423735355292912,1.0,0.3287118,ENSG00000234551
ODF3L2,0.5671531,0.7424304432268851,1.0,0.32863653,ENSG00000181781
ENSG00000235236,0.107654296,0.7424851205762596,1.0,0.3285642,ENSG00000235236
ENSG00000253377,2.3592036,0.7425967110351961,1.0,0.3284166,ENSG00000253377
FPR1,1.9154584,0.7426904512014849,1.0,0.32829258,ENSG00000171051
LINC02698,1.7682126,0.7427306267266638,1.0,0.32823944,ENSG00000256717
ASH1L-IT1,1.7418921,0.7427373227156604,1.0,0.3282306,ENSG00000227773
DNAJC5B,1.8362166,0.7427395547163183,1.0,0.32822764,ENSG00000147570
ENSG00000258935,1.6937273,0.7427752670209742,1.0,0.3281804,ENSG00000258935
CFAP100,-0.44055322,0.7431246071800316,1.0,0.32771838,ENSG00000163885
NDUFA4L2,1.1128811,0.7432139038903178,1.0,0.3276003,ENSG00000185633
CCNE1,-4.600982e-05,0.7432451585551219,1.0,0.32755896,ENSG00000105173
GPRASP2,-0.34095743,0.7434472078447404,1.0,0.3272918,ENSG00000158301
ARHGAP33,-0.5607704,0.7436280625248961,1.0,0.32705265,ENSG00000004777
ENSG00000238207,2.8255138,0.7437385917933006,1.0,0.3269065,ENSG00000238207
ENSG00000225166,2.3669617,0.7437810185715565,1.0,0.3268504,ENSG00000225166
ENSG00000273214,-0.27114236,0.7440210794641167,1.0,0.32653305,ENSG00000273214
ENSG00000285782,0.42586938,0.7441014775109147,1.0,0.32642677,ENSG00000285782
ENSG00000249916,0.39167896,0.7441506110237868,1.0,0.32636184,ENSG00000249916
NPR3,1.3169844,0.7442678656600548,1.0,0.32620683,ENSG00000113389
ENSG00000287322,1.1635188,0.7443304038903054,1.0,0.3261242,ENSG00000287322
DAB2,1.2080274,0.7443326374297121,1.0,0.32612124,ENSG00000153071
WDFY4,0.93289155,0.7443683743526637,1.0,0.326074,ENSG00000128815
ENSG00000273388,0.8881853,0.7443907102090299,1.0,0.32604447,ENSG00000273388
ENSG00000231104,-0.47520944,0.7444454339657182,1.0,0.32597214,ENSG00000231104
ENSG00000285613,20.884138,0.7447939093628654,1.0,0.3255116,ENSG00000285613
PLAC4,21.04678,0.7447939093628654,1.0,0.3255116,ENSG00000280109
KCNA4,0.76800376,0.7448754512150034,1.0,0.32540384,ENSG00000182255
ENSG00000285347,0.64070135,0.7449648154324802,1.0,0.32528576,ENSG00000285347
ENSG00000272425,0.49048862,0.7450541830827331,1.0,0.32516766,ENSG00000272425
ENSG00000282998,0.44076064,0.7450653542803263,1.0,0.3251529,ENSG00000282998
ENSG00000287051,0.31210285,0.7450854625711087,1.0,0.32512632,ENSG00000287051
CEACAM16-AS1,-0.39996466,0.7452083503442641,1.0,0.32496396,ENSG00000266903
ACTA2,1.6123323,0.7452887894889784,1.0,0.32485768,ENSG00000107796
ENSG00000262823,1.515425,0.7453044307563247,1.0,0.324837,ENSG00000262823
RAB20,1.5682582,0.745308899709138,1.0,0.3248311,ENSG00000139832
ENSG00000286138,-0.3478708,0.7453513551883342,1.0,0.324775,ENSG00000286138
ENSG00000261123,1.3390845,0.745353589708665,1.0,0.32477206,ENSG00000261123
ENSG00000273073,1.1992671,0.7453647623424556,1.0,0.3247573,ENSG00000273073
SLC43A3,0.12637046,0.7457971843930298,1.0,0.32418606,ENSG00000134802
ENSG00000280036,0.8689148,0.7458351787898132,1.0,0.32413587,ENSG00000280036
ENSG00000254533,-0.010299742,0.7458999941872624,1.0,0.32405025,ENSG00000254533
ENSG00000227006,0.06280382,0.7459312850227569,1.0,0.3240089,ENSG00000227006
C1orf220,0.6538116,0.7459670464907129,1.0,0.32396168,ENSG00000213057
TP53I3,-0.0033560323,0.746001690934655,1.0,0.32391593,ENSG00000115129
OGN,-0.4871434,0.746101156868854,1.0,0.32378456,ENSG00000106809
TKTL1,2.1976612,0.7462945128676173,1.0,0.32352918,ENSG00000007350
MAL2,-0.33283827,0.7462967482905158,1.0,0.32352623,ENSG00000147676
MIR548A1HG,2.1602864,0.7463191026369287,1.0,0.3234967,ENSG00000283408
HTR7,1.8544639,0.7463459281344325,1.0,0.32346126,ENSG00000148680
DYTN,1.8731072,0.7463526345568408,1.0,0.3234524,ENSG00000232125
ENSG00000229065,1.681454,0.7463571055157862,1.0,0.3234465,ENSG00000229065
NXNL2,0.4906656,0.7465560718309843,1.0,0.32318377,ENSG00000130045
ALDH1A3-AS1,0.49092785,0.746652207678145,1.0,0.32305682,ENSG00000259583
ENSG00000286774,1.3751765,0.7466835085722712,1.0,0.32301548,ENSG00000286774
GPR61,0.07600947,0.7468187779547579,1.0,0.32283688,ENSG00000156097
PLTP,1.1276362,0.7468936825386212,1.0,0.322738,ENSG00000100979
ENSG00000261124,0.95387685,0.746916042579294,1.0,0.32270846,ENSG00000261124
ENSG00000286457,0.73728156,0.7469339307652121,1.0,0.32268485,ENSG00000286457
ENSG00000222007,-0.41032106,0.74715754458897,1.0,0.32238963,ENSG00000222007
MYO1H,0.36420265,0.747187734086167,1.0,0.32234976,ENSG00000174527
UPK1A,3.88352,0.7473386873891024,1.0,0.3221505,ENSG00000105668
CREB3L1,3.619422,0.7473543423604008,1.0,0.32212982,ENSG00000157613
SIGLEC10,3.3094113,0.7473610516657173,1.0,0.32212096,ENSG00000142512
ENSG00000258410,3.2141495,0.7473632881050764,1.0,0.322118,ENSG00000258410
ENSG00000285744,3.1657202,0.7473632881050764,1.0,0.322118,ENSG00000285744
CHODL-AS1,0.6847309,0.7474281457715655,1.0,0.3220324,ENSG00000231755
DCN,-0.028438084,0.7476842391946061,1.0,0.32169437,ENSG00000011465
ALDOA,-0.4147497,0.7477636449959459,1.0,0.32158956,ENSG00000149925
SAMD10,1.6446217,0.7477647634066287,1.0,0.3215881,ENSG00000130590
ENSG00000261586,1.3468726,0.7478587117991118,1.0,0.3214641,ENSG00000261586
DZIP1L,1.3504282,0.7478788440847508,1.0,0.32143754,ENSG00000158163
ENSG00000271882,1.1953056,0.7479012134926764,1.0,0.321408,ENSG00000271882
PRR7-AS1,-0.51107,0.747909042835597,1.0,0.3213977,ENSG00000246334
ENSG00000265656,1.0233445,0.74793253102036,1.0,0.32136667,ENSG00000265656
NME8,1.0558656,0.7479437159524884,1.0,0.32135192,ENSG00000086288
TRMT2B-AS1,1.1656371,0.7479437159524884,1.0,0.32135192,ENSG00000225839
ORAI3,-0.34575924,0.7479515454365466,1.0,0.32134157,ENSG00000175938
EN2,1.1522697,0.7479571379410761,1.0,0.3213342,ENSG00000164778
ENSG00000286778,0.793334,0.7484593988883466,1.0,0.32067144,ENSG00000286778
CENPBD1P,-0.42252478,0.7485600876526656,1.0,0.32053858,ENSG00000177946
ORC1,0.6584545,0.7485824635159712,1.0,0.32050905,ENSG00000085840
ZIC5,0.538793,0.7486048395910013,1.0,0.32047954,ENSG00000139800
KIFC1,0.60181266,0.7486137900802923,1.0,0.32046774,ENSG00000237649
ENSG00000283662,1.7521712,0.7488957478253373,1.0,0.32009575,ENSG00000283662
ENSG00000230065,1.4129746,0.7489114131292656,1.0,0.3200751,ENSG00000230065
ITGAM,1.6458838,0.7489158889494203,1.0,0.3200692,ENSG00000169896
ENSG00000253181,1.3301343,0.7489382681770688,1.0,0.32003966,ENSG00000253181
ENSG00000279232,1.6341479,0.7489405061114635,1.0,0.3200367,ENSG00000279232
EGFLAM,1.396427,0.7489494578701863,1.0,0.3200249,ENSG00000164318
SMIM10L2A,-0.12733877,0.7491553576556129,1.0,0.3197533,ENSG00000178947
ENSG00000271155,0.05578897,0.7492784584603501,1.0,0.31959093,ENSG00000271155
LRRC75B,-0.17964512,0.7493926121875414,1.0,0.31944036,ENSG00000178026
CCDC33,0.9587694,0.7494508103184869,1.0,0.3193636,ENSG00000140481
ENSG00000272871,-0.453898,0.749588476959939,1.0,0.31918204,ENSG00000272871
ADIRF,0.7411844,0.7495895962336273,1.0,0.31918055,ENSG00000148671
TM4SF20,0.6173225,0.7495963118868305,1.0,0.3191717,ENSG00000168955
SLC17A8,2.8653286,0.7498974165028695,1.0,0.31877464,ENSG00000179520
ZFTA,0.112558454,0.7499030136038923,1.0,0.31876725,ENSG00000188070
BSN-DT,2.5675805,0.7499130884189171,1.0,0.31875396,ENSG00000226913
MMP2,2.6527421,0.7499242827078707,1.0,0.3187392,ENSG00000087245
FCER1G,2.523817,0.7499287604381994,1.0,0.3187333,ENSG00000158869
TLR10,2.514606,0.749933238176955,1.0,0.3187274,ENSG00000174123
KCNK3,0.5956986,0.7500317505612819,1.0,0.3185975,ENSG00000171303
ENSG00000287797,0.49701843,0.750198559234214,1.0,0.31837755,ENSG00000287797
ENSG00000267006,1.3861526,0.7503956100293948,1.0,0.31811777,ENSG00000267006
ENSG00000230258,1.2855685,0.750406806586375,1.0,0.31810302,ENSG00000230258
GLCCI1-DT,-0.03346829,0.7504191228597763,1.0,0.31808677,ENSG00000233108
RP1,1.0821843,0.7504807051809003,1.0,0.3180056,ENSG00000104237
ERMAP,-0.56570035,0.7506844980134223,1.0,0.31773692,ENSG00000164010
ENSG00000270426,-0.19783965,0.7507920001429411,1.0,0.3175952,ENSG00000270426
ZP4,21.291904,0.7509599819055846,1.0,0.3173738,ENSG00000116996
CLEC7A,21.318157,0.7509599819055846,1.0,0.3173738,ENSG00000172243
ENSG00000287840,21.50307,0.7509599819055846,1.0,0.3173738,ENSG00000287840
ENSG00000258820,21.248714,0.7509599819055846,1.0,0.3173738,ENSG00000258820
FGL1,21.220905,0.7509599819055846,1.0,0.3173738,ENSG00000104760
ENSG00000249392,0.26827163,0.7509667014216792,1.0,0.31736496,ENSG00000249392
JAGN1,-0.5296735,0.7509745408809942,1.0,0.31735462,ENSG00000171135
TIMM8A,-0.26048505,0.750998059413177,1.0,0.31732363,ENSG00000126953
