gene_symbol,logfc,pval,pval_adj,scores,ensembl_id
ENSG00000260845,15.485859,0.9960422616836216,1.0,0.0049603097,ENSG00000260845
ENSG00000254020,14.616829,0.9960422616836216,1.0,0.0049603097,ENSG00000254020
ENSG00000229275,15.461793,0.9960422616836216,1.0,0.0049603097,ENSG00000229275
EGFLAM-AS1,15.470887,0.9960422616836216,1.0,0.0049603097,ENSG00000249491
ENSG00000229282,15.99369,0.9960422616836216,1.0,0.0049603097,ENSG00000229282
ENSG00000261043,16.143332,0.9960422616836216,1.0,0.0049603097,ENSG00000261043
ANKRD33B-AS1,15.072905,0.9960422616836216,1.0,0.0049603097,ENSG00000250106
ENSG00000260858,14.189155,0.9960422616836216,1.0,0.0049603097,ENSG00000260858
ENSG00000286306,14.844352,0.9960422616836216,1.0,0.0049603097,ENSG00000286306
CCDC70,15.150047,0.9960422616836216,1.0,0.0049603097,ENSG00000123171
ENSG00000250043,14.948508,0.9960422616836216,1.0,0.0049603097,ENSG00000250043
ENSG00000267356,15.800953,0.9960422616836216,1.0,0.0049603097,ENSG00000267356
ENSG00000249441,15.371252,0.9960422616836216,1.0,0.0049603097,ENSG00000249441
LINC02856,15.580085,0.9960422616836216,1.0,0.0049603097,ENSG00000285594
IGLV1-41,14.970392,0.9960422616836216,1.0,0.0049603097,ENSG00000253818
LINC02146,15.524522,0.9960422616836216,1.0,0.0049603097,ENSG00000249490
ENSG00000272046,16.156065,0.9960422616836216,1.0,0.0049603097,ENSG00000272046
ENSG00000219159,15.938273,0.9960422616836216,1.0,0.0049603097,ENSG00000219159
MAGEA8,15.401082,0.9960422616836216,1.0,0.0049603097,ENSG00000156009
ENSG00000286210,14.577462,0.9960422616836216,1.0,0.0049603097,ENSG00000286210
IGHGP,15.190592,0.9960422616836216,1.0,0.0049603097,ENSG00000253755
ENSG00000249186,15.304915,0.9960422616836216,1.0,0.0049603097,ENSG00000249186
ENSG00000229188,15.749043,0.9960422616836216,1.0,0.0049603097,ENSG00000229188
ENSG00000249198,14.995566,0.9960422616836216,1.0,0.0049603097,ENSG00000249198
ENSG00000285623,14.416032,0.9960422616836216,1.0,0.0049603097,ENSG00000285623
ENSG00000286204,15.059513,0.9960422616836216,1.0,0.0049603097,ENSG00000286204
ENSG00000273264,15.044126,0.9960422616836216,1.0,0.0049603097,ENSG00000273264
ENSG00000285179,15.321184,0.9960422616836216,1.0,0.0049603097,ENSG00000285179
ENSG00000287947,14.298607,0.9960422616836216,1.0,0.0049603097,ENSG00000287947
NEUROG2,15.32006,0.9960422616836216,1.0,0.0049603097,ENSG00000178403
ENSG00000250167,13.355492,0.9960422616836216,1.0,0.0049603097,ENSG00000250167
ENSG00000286325,15.472573,0.9960422616836216,1.0,0.0049603097,ENSG00000286325
ENSG00000262112,15.350761,0.9960422616836216,1.0,0.0049603097,ENSG00000262112
FGB,15.672748,0.9960422616836216,1.0,0.0049603097,ENSG00000171564
LINC02787,14.648603,0.9960422616836216,1.0,0.0049603097,ENSG00000229201
LYPD4,16.14234,0.9960422616836216,1.0,0.0049603097,ENSG00000273111
ENSG00000261066,15.347187,0.9960422616836216,1.0,0.0049603097,ENSG00000261066
ENSG00000286208,15.585149,0.9960422616836216,1.0,0.0049603097,ENSG00000286208
DHX33-DT,14.462986,0.9960422616836216,1.0,0.0049603097,ENSG00000262099
ENSG00000266460,15.733673,0.9960422616836216,1.0,0.0049603097,ENSG00000266460
ENSG00000262098,15.289334,0.9960422616836216,1.0,0.0049603097,ENSG00000262098
ENSG00000229225,14.570208,0.9960422616836216,1.0,0.0049603097,ENSG00000229225
PI3,14.490447,0.9960422616836216,1.0,0.0049603097,ENSG00000124102
SPAG11A,15.480896,0.9960422616836216,1.0,0.0049603097,ENSG00000178287
ENSG00000224883,14.605026,0.9960422616836216,1.0,0.0049603097,ENSG00000224883
ENSG00000286301,15.432575,0.9960422616836216,1.0,0.0049603097,ENSG00000286301
ENSG00000229600,14.570065,0.9960422616836216,1.0,0.0049603097,ENSG00000229600
SSU72L6,15.121182,0.9960422616836216,1.0,0.0049603097,ENSG00000230268
GOLGA6B,15.421451,0.9960422616836216,1.0,0.0049603097,ENSG00000215186
ENSG00000253960,16.280382,0.9960422616836216,1.0,0.0049603097,ENSG00000253960
ENSG00000249857,14.750197,0.9960422616836216,1.0,0.0049603097,ENSG00000249857
LL22NC01-81G9.3,15.664358,0.9960422616836216,1.0,0.0049603097,ENSG00000215403
BEND7-DT,13.928455,0.9960422616836216,1.0,0.0049603097,ENSG00000227175
PRKAR1B-AS2,16.250292,0.9960422616836216,1.0,0.0049603097,ENSG00000229380
ZNF705B,15.330591,0.9960422616836216,1.0,0.0049603097,ENSG00000215356
CFAP100-DT,14.661551,0.9960422616836216,1.0,0.0049603097,ENSG00000249833
C10orf71,15.0986185,0.9960422616836216,1.0,0.0049603097,ENSG00000177354
LINC02374,15.375546,0.9960422616836216,1.0,0.0049603097,ENSG00000249747
ENSG00000261976,15.589616,0.9960422616836216,1.0,0.0049603097,ENSG00000261976
ENSG00000249737,15.32306,0.9960422616836216,1.0,0.0049603097,ENSG00000249737
HOXC8,14.828534,0.9960422616836216,1.0,0.0049603097,ENSG00000037965
ENSG00000267396,15.766931,0.9960422616836216,1.0,0.0049603097,ENSG00000267396
ENSG00000287867,15.984622,0.9960422616836216,1.0,0.0049603097,ENSG00000287867
TEX44,15.115185,0.9960422616836216,1.0,0.0049603097,ENSG00000177673
LINC01419,15.06362,0.9960422616836216,1.0,0.0049603097,ENSG00000253898
ENSG00000260932,15.716099,0.9960422616836216,1.0,0.0049603097,ENSG00000260932
ENSG00000253903,14.600114,0.9960422616836216,1.0,0.0049603097,ENSG00000253903
OR2T8,15.368787,0.9960422616836216,1.0,0.0049603097,ENSG00000177462
FAM242B,15.2634945,0.9960422616836216,1.0,0.0049603097,ENSG00000287889
ENSG00000249727,15.886397,0.9960422616836216,1.0,0.0049603097,ENSG00000249727
LYST-AS1,15.332606,0.9960422616836216,1.0,0.0049603097,ENSG00000229463
LINC02838,15.280462,0.9960422616836216,1.0,0.0049603097,ENSG00000285536
MUC5AC,15.364257,0.9960422616836216,1.0,0.0049603097,ENSG00000215182
ENSG00000249658,14.403519,0.9960422616836216,1.0,0.0049603097,ENSG00000249658
FRG2B,15.677214,0.9960422616836216,1.0,0.0049603097,ENSG00000225899
LGALS16,14.921317,0.9960422616836216,1.0,0.0049603097,ENSG00000249861
ENSG00000260907,14.926879,0.9960422616836216,1.0,0.0049603097,ENSG00000260907
KRTAP10-1,14.673617,0.9960422616836216,1.0,0.0049603097,ENSG00000215455
ENSG00000249894,15.192742,0.9960422616836216,1.0,0.0049603097,ENSG00000249894
PNMA6E,15.122579,0.9960422616836216,1.0,0.0049603097,ENSG00000214897
CYLC2,15.097985,0.9960422616836216,1.0,0.0049603097,ENSG00000155833
ENSG00000260877,15.550125,0.9960422616836216,1.0,0.0049603097,ENSG00000260877
ENSG00000285593,14.31182,0.9960422616836216,1.0,0.0049603097,ENSG00000285593
ENSG00000273160,14.810081,0.9960422616836216,1.0,0.0049603097,ENSG00000273160
LINC00459,14.952857,0.9960422616836216,1.0,0.0049603097,ENSG00000229307
LINC01139,15.229972,0.9960422616836216,1.0,0.0049603097,ENSG00000215808
ENSG00000286296,15.813874,0.9960422616836216,1.0,0.0049603097,ENSG00000286296
ENSG00000285586,15.476798,0.9960422616836216,1.0,0.0049603097,ENSG00000285586
ENSG00000287921,14.459277,0.9960422616836216,1.0,0.0049603097,ENSG00000287921
ENSG00000229309,13.804629,0.9960422616836216,1.0,0.0049603097,ENSG00000229309
ENSG00000249981,15.055726,0.9960422616836216,1.0,0.0049603097,ENSG00000249981
KRT9,14.731474,0.9960422616836216,1.0,0.0049603097,ENSG00000171403
ENSG00000249568,15.232655,0.9960422616836216,1.0,0.0049603097,ENSG00000249568
ENSG00000253849,14.985731,0.9960422616836216,1.0,0.0049603097,ENSG00000253849
ENSG00000265971,13.944474,0.9960422616836216,1.0,0.0049603097,ENSG00000265971
PLA2G3,14.5224695,0.9960422616836216,1.0,0.0049603097,ENSG00000100078
ENSG00000249588,15.323185,0.9960422616836216,1.0,0.0049603097,ENSG00000249588
ENSG00000286250,15.12807,0.9960422616836216,1.0,0.0049603097,ENSG00000286250
BMPR1B-DT,15.448203,0.9960422616836216,1.0,0.0049603097,ENSG00000249599
ENSG00000273209,16.02445,0.9960422616836216,1.0,0.0049603097,ENSG00000273209
CETN1,15.976908,0.9960422616836216,1.0,0.0049603097,ENSG00000177143
LINC01187,15.336267,0.9960422616836216,1.0,0.0049603097,ENSG00000249601
TRBV26,15.11177,0.9960422616836216,1.0,0.0049603097,ENSG00000249912
LINC02011,16.229628,0.9960422616836216,1.0,0.0049603097,ENSG00000260902
ENSG00000286332,15.535852,0.9960422616836216,1.0,0.0049603097,ENSG00000286332
ENSG00000253746,15.550274,0.9960422616836216,1.0,0.0049603097,ENSG00000253746
FOXL1,16.26718,0.9960422616836216,1.0,0.0049603097,ENSG00000176678
LINC02164,15.251711,0.9960422616836216,1.0,0.0049603097,ENSG00000261811
ENSG00000261296,14.819147,0.9960422616836216,1.0,0.0049603097,ENSG00000261296
USP17L22,15.9233,0.9960422616836216,1.0,0.0049603097,ENSG00000248933
LINC00659,15.709956,0.9960422616836216,1.0,0.0049603097,ENSG00000228705
ENSG00000250629,15.613769,0.9960422616836216,1.0,0.0049603097,ENSG00000250629
ENSG00000273362,15.440502,0.9960422616836216,1.0,0.0049603097,ENSG00000273362
ENSG00000285707,14.919469,0.9960422616836216,1.0,0.0049603097,ENSG00000285707
ENSG00000227907,15.660757,0.9960422616836216,1.0,0.0049603097,ENSG00000227907
ENSG00000260715,15.794363,0.9960422616836216,1.0,0.0049603097,ENSG00000260715
ENSG00000248936,14.429047,0.9960422616836216,1.0,0.0049603097,ENSG00000248936
OR13D1,16.276997,0.9960422616836216,1.0,0.0049603097,ENSG00000179055
EBF3-AS1,14.668224,0.9960422616836216,1.0,0.0049603097,ENSG00000287997
ENSG00000250604,15.501729,0.9960422616836216,1.0,0.0049603097,ENSG00000250604
ROPN1L-AS1,15.5475855,0.9960422616836216,1.0,0.0049603097,ENSG00000250600
ENSG00000229779,15.502304,0.9960422616836216,1.0,0.0049603097,ENSG00000229779
ENSG00000253627,15.364774,0.9960422616836216,1.0,0.0049603097,ENSG00000253627
ENSG00000261266,14.695246,0.9960422616836216,1.0,0.0049603097,ENSG00000261266
ENSG00000250583,15.520719,0.9960422616836216,1.0,0.0049603097,ENSG00000250583
ADAM7-AS2,15.4585905,0.9960422616836216,1.0,0.0049603097,ENSG00000253643
ENSG00000261257,14.702794,0.9960422616836216,1.0,0.0049603097,ENSG00000261257
ENSG00000228772,14.870565,0.9960422616836216,1.0,0.0049603097,ENSG00000228772
KLHDC7A,15.837586,0.9960422616836216,1.0,0.0049603097,ENSG00000179023
SPADH,15.788172,0.9960422616836216,1.0,0.0049603097,ENSG00000286135
ENSG00000284914,14.836333,0.9960422616836216,1.0,0.0049603097,ENSG00000284914
ENSG00000287986,15.774807,0.9960422616836216,1.0,0.0049603097,ENSG00000287986
LINC03053,16.010944,0.9960422616836216,1.0,0.0049603097,ENSG00000223486
LINC02845,14.990591,0.9960422616836216,1.0,0.0049603097,ENSG00000253644
ENSG00000261298,14.693287,0.9960422616836216,1.0,0.0049603097,ENSG00000261298
ENSG00000267269,15.499142,0.9960422616836216,1.0,0.0049603097,ENSG00000267269
ENSG00000288001,14.555529,0.9960422616836216,1.0,0.0049603097,ENSG00000288001
LRRC15,13.937378,0.9960422616836216,1.0,0.0049603097,ENSG00000172061
SEPTIN14P5,14.68198,0.9960422616836216,1.0,0.0049603097,ENSG00000250765
ENSG00000272554,14.948414,0.9960422616836216,1.0,0.0049603097,ENSG00000272554
ENSG00000254236,15.02491,0.9960422616836216,1.0,0.0049603097,ENSG00000254236
LGALS9B,15.600466,0.9960422616836216,1.0,0.0049603097,ENSG00000170298
PRL,14.870565,0.9960422616836216,1.0,0.0049603097,ENSG00000172179
ENSG00000248876,14.52906,0.9960422616836216,1.0,0.0049603097,ENSG00000248876
IFNA8,15.36,0.9960422616836216,1.0,0.0049603097,ENSG00000120242
ENSG00000286372,14.555529,0.9960422616836216,1.0,0.0049603097,ENSG00000286372
ENSG00000230233,14.466041,0.9960422616836216,1.0,0.0049603097,ENSG00000230233
FRMD1,15.4160595,0.9960422616836216,1.0,0.0049603097,ENSG00000153303
LINC01262,15.272372,0.9960422616836216,1.0,0.0049603097,ENSG00000250739
ENSG00000253583,14.208991,0.9960422616836216,1.0,0.0049603097,ENSG00000253583
ENSG00000260683,16.034071,0.9960422616836216,1.0,0.0049603097,ENSG00000260683
MS4A1,15.090201,0.9960422616836216,1.0,0.0049603097,ENSG00000156738
ENSG00000287802,15.464305,0.9960422616836216,1.0,0.0049603097,ENSG00000287802
ENSG00000223660,15.675888,0.9960422616836216,1.0,0.0049603097,ENSG00000223660
ENSG00000286370,14.170939,0.9960422616836216,1.0,0.0049603097,ENSG00000286370
MMP13,15.675888,0.9960422616836216,1.0,0.0049603097,ENSG00000137745
ENSG00000272988,15.654398,0.9960422616836216,1.0,0.0049603097,ENSG00000272988
TTTY17C,15.494412,0.9960422616836216,1.0,0.0049603097,ENSG00000223641
ENSG00000262172,14.444538,0.9960422616836216,1.0,0.0049603097,ENSG00000262172
LINC02140,15.773191,0.9960422616836216,1.0,0.0049603097,ENSG00000261803
ENSG00000261307,14.601725,0.9960422616836216,1.0,0.0049603097,ENSG00000261307
ENSG00000248912,15.2599125,0.9960422616836216,1.0,0.0049603097,ENSG00000248912
TEX37,15.454009,0.9960422616836216,1.0,0.0049603097,ENSG00000172073
ENSG00000285689,15.03393,0.9960422616836216,1.0,0.0049603097,ENSG00000285689
ANKRD60,16.150805,0.9960422616836216,1.0,0.0049603097,ENSG00000124227
ENSG00000284928,15.457479,0.9960422616836216,1.0,0.0049603097,ENSG00000284928
ENSG00000267288,15.630881,0.9960422616836216,1.0,0.0049603097,ENSG00000267288
PSMB11,15.775705,0.9960422616836216,1.0,0.0049603097,ENSG00000222028
ENSG00000229896,15.099358,0.9960422616836216,1.0,0.0049603097,ENSG00000229896
UCA1,14.063577,0.9960422616836216,1.0,0.0049603097,ENSG00000214049
ENSG00000222022,15.986774,0.9960422616836216,1.0,0.0049603097,ENSG00000222022
ENSG00000287828,16.187412,0.9960422616836216,1.0,0.0049603097,ENSG00000287828
ENSG00000228923,15.078818,0.9960422616836216,1.0,0.0049603097,ENSG00000228923
UTF1,15.317939,0.9960422616836216,1.0,0.0049603097,ENSG00000171794
ENSG00000253711,15.272492,0.9960422616836216,1.0,0.0049603097,ENSG00000253711
RALGPS2-AS1,16.290897,0.9960422616836216,1.0,0.0049603097,ENSG00000273062
ARSD-AS1,15.466262,0.9960422616836216,1.0,0.0049603097,ENSG00000229851
LINC02131,14.2207155,0.9960422616836216,1.0,0.0049603097,ENSG00000261154
ENSG00000266850,14.797689,0.9960422616836216,1.0,0.0049603097,ENSG00000266850
OR2A1,14.360212,0.9960422616836216,1.0,0.0049603097,ENSG00000221970
ENSG00000285643,14.9748125,0.9960422616836216,1.0,0.0049603097,ENSG00000285643
OR5AN1,15.669122,0.9960422616836216,1.0,0.0049603097,ENSG00000176495
OR1C1,15.960159,0.9960422616836216,1.0,0.0049603097,ENSG00000221888
ENSG00000267443,15.69608,0.9960422616836216,1.0,0.0049603097,ENSG00000267443
LINC00399,14.810933,0.9960422616836216,1.0,0.0049603097,ENSG00000229792
ENSG00000254094,15.157638,0.9960422616836216,1.0,0.0049603097,ENSG00000254094
LINC02587,15.340827,0.9960422616836216,1.0,0.0049603097,ENSG00000229108
NPS,15.819268,0.9960422616836216,1.0,0.0049603097,ENSG00000214285
ENSG00000250274,14.878699,0.9960422616836216,1.0,0.0049603097,ENSG00000250274
ENSG00000250259,14.88283,0.9960422616836216,1.0,0.0049603097,ENSG00000250259
LINC02178,14.657196,0.9960422616836216,1.0,0.0049603097,ENSG00000261092
PIK3R5-DT,15.366584,0.9960422616836216,1.0,0.0049603097,ENSG00000266389
ENSG00000228919,15.720039,0.9960422616836216,1.0,0.0049603097,ENSG00000228919
ENSG00000267455,14.863455,0.9960422616836216,1.0,0.0049603097,ENSG00000267455
LINC02758,15.365679,0.9960422616836216,1.0,0.0049603097,ENSG00000248990
NECTIN4-AS1,14.913753,0.9960422616836216,1.0,0.0049603097,ENSG00000228917
LINC01615,15.303681,0.9960422616836216,1.0,0.0049603097,ENSG00000223485
LINC01227,15.229273,0.9960422616836216,1.0,0.0049603097,ENSG00000260737
OR10H3,14.455842,0.9960422616836216,1.0,0.0049603097,ENSG00000171936
LMO7DN-IT1,15.333741,0.9960422616836216,1.0,0.0049603097,ENSG00000223458
LINC02260,15.300849,0.9960422616836216,1.0,0.0049603097,ENSG00000250456
ENSG00000286359,15.816475,0.9960422616836216,1.0,0.0049603097,ENSG00000286359
FOXE1,14.250432,0.9960422616836216,1.0,0.0049603097,ENSG00000178919
ENSG00000266905,14.529825,0.9960422616836216,1.0,0.0049603097,ENSG00000266905
ENSG00000286356,15.725371,0.9960422616836216,1.0,0.0049603097,ENSG00000286356
ENSG00000223410,15.135536,0.9960422616836216,1.0,0.0049603097,ENSG00000223410
ENSG00000249052,15.8397665,0.9960422616836216,1.0,0.0049603097,ENSG00000249052
NHS-AS1,14.80744,0.9960422616836216,1.0,0.0049603097,ENSG00000230020
ENSG00000250438,14.812299,0.9960422616836216,1.0,0.0049603097,ENSG00000250438
LINC01729,13.783491,0.9960422616836216,1.0,0.0049603097,ENSG00000225640
LINC02499,15.407746,0.9960422616836216,1.0,0.0049603097,ENSG00000250436
ENSG00000261222,15.509811,0.9960422616836216,1.0,0.0049603097,ENSG00000261222
RAI14-DT,14.608998,0.9960422616836216,1.0,0.0049603097,ENSG00000271874
ENSG00000223344,14.405999,0.9960422616836216,1.0,0.0049603097,ENSG00000223344
MYO16-AS2,15.207325,0.9960422616836216,1.0,0.0049603097,ENSG00000229938
LMX1B-DT,14.083384,0.9960422616836216,1.0,0.0049603097,ENSG00000224842
ENSG00000253682,15.43135,0.9960422616836216,1.0,0.0049603097,ENSG00000253682
OR51B6,14.90495,0.9960422616836216,1.0,0.0049603097,ENSG00000176239
ENSG00000253688,15.340573,0.9960422616836216,1.0,0.0049603097,ENSG00000253688
ENSG00000285660,15.640652,0.9960422616836216,1.0,0.0049603097,ENSG00000285660
TSLP,16.322815,0.9960422616836216,1.0,0.0049603097,ENSG00000145777
ENSG00000258313,15.501154,0.9960422616836216,1.0,0.0049603097,ENSG00000258313
ENSG00000231756,14.624705,0.9960422616836216,1.0,0.0049603097,ENSG00000231756
ENSG00000231080,15.1118765,0.9960422616836216,1.0,0.0049603097,ENSG00000231080
ENSG00000264514,15.676054,0.9960422616836216,1.0,0.0049603097,ENSG00000264514
KRTAP21-1,14.242646,0.9960422616836216,1.0,0.0049603097,ENSG00000187005
ENSG00000259007,15.648396,0.9960422616836216,1.0,0.0049603097,ENSG00000259007
LINC00207,14.917622,0.9960422616836216,1.0,0.0049603097,ENSG00000187012
SPATA19,15.639526,0.9960422616836216,1.0,0.0049603097,ENSG00000166118
LINC02285,15.672583,0.9960422616836216,1.0,0.0049603097,ENSG00000259004
ENSG00000276348,14.828879,0.9960422616836216,1.0,0.0049603097,ENSG00000276348
ENSG00000269151,15.165716,0.9960422616836216,1.0,0.0049603097,ENSG00000269151
ENSG00000256884,15.30048,0.9960422616836216,1.0,0.0049603097,ENSG00000256884
ENSG00000287323,14.928181,0.9960422616836216,1.0,0.0049603097,ENSG00000287323
ENSG00000233936,15.183598,0.9960422616836216,1.0,0.0049603097,ENSG00000233936
PCGEM1,16.135666,0.9960422616836216,1.0,0.0049603097,ENSG00000227418
ZNF133-AS1,15.718839,0.9960422616836216,1.0,0.0049603097,ENSG00000237259
ENSG00000279028,14.892486,0.9960422616836216,1.0,0.0049603097,ENSG00000279028
SMCP,15.725544,0.9960422616836216,1.0,0.0049603097,ENSG00000163206
ENSG00000286914,15.469905,0.9960422616836216,1.0,0.0049603097,ENSG00000286914
OR51B2,15.604988,0.9960422616836216,1.0,0.0049603097,ENSG00000279012
TMEM109-DT,15.648557,0.9960422616836216,1.0,0.0049603097,ENSG00000256944
OR10A6,14.876639,0.9960422616836216,1.0,0.0049603097,ENSG00000279000
PGLYRP4,15.752213,0.9960422616836216,1.0,0.0049603097,ENSG00000163218
ENSG00000276317,15.888373,0.9960422616836216,1.0,0.0049603097,ENSG00000276317
ENSG00000276292,15.643066,0.9960422616836216,1.0,0.0049603097,ENSG00000276292
ENSG00000276289,15.176192,0.9960422616836216,1.0,0.0049603097,ENSG00000276289
ENSG00000286892,15.552819,0.9960422616836216,1.0,0.0049603097,ENSG00000286892
ENSG00000259067,15.574889,0.9960422616836216,1.0,0.0049603097,ENSG00000259067
ENSG00000264660,15.256578,0.9960422616836216,1.0,0.0049603097,ENSG00000264660
ENSG00000286880,14.496412,0.9960422616836216,1.0,0.0049603097,ENSG00000286880
KRT16,16.246454,0.9960422616836216,1.0,0.0049603097,ENSG00000186832
OR13F1,14.504383,0.9960422616836216,1.0,0.0049603097,ENSG00000186881
ENSG00000276223,15.3976965,0.9960422616836216,1.0,0.0049603097,ENSG00000276223
ENSG00000270068,14.979247,0.9960422616836216,1.0,0.0049603097,ENSG00000270068
ENSG00000233824,15.094088,0.9960422616836216,1.0,0.0049603097,ENSG00000233824
ENSG00000237326,15.16073,0.9960422616836216,1.0,0.0049603097,ENSG00000237326
ENSG00000287333,15.275385,0.9960422616836216,1.0,0.0049603097,ENSG00000287333
LINC01670,15.778765,0.9960422616836216,1.0,0.0049603097,ENSG00000279094
ENSG00000256810,16.07387,0.9960422616836216,1.0,0.0049603097,ENSG00000256810
ENSG00000237293,15.957427,0.9960422616836216,1.0,0.0049603097,ENSG00000237293
LINC01343,14.724328,0.9960422616836216,1.0,0.0049603097,ENSG00000237290
LINC00524,15.641939,0.9960422616836216,1.0,0.0049603097,ENSG00000259023
ENSG00000276272,14.746612,0.9960422616836216,1.0,0.0049603097,ENSG00000276272
ENSG00000286898,14.463849,0.9960422616836216,1.0,0.0049603097,ENSG00000286898
ACTL7A,14.886702,0.9960422616836216,1.0,0.0049603097,ENSG00000187003
ENSG00000233953,15.688365,0.9960422616836216,1.0,0.0049603097,ENSG00000233953
ENSG00000287312,15.957427,0.9960422616836216,1.0,0.0049603097,ENSG00000287312
ENSG00000237389,15.246154,0.9960422616836216,1.0,0.0049603097,ENSG00000237389
ENSG00000233960,15.072594,0.9960422616836216,1.0,0.0049603097,ENSG00000233960
SIK1,15.489416,0.9960422616836216,1.0,0.0049603097,ENSG00000142178
PWWP4,15.653097,0.9960422616836216,1.0,0.0049603097,ENSG00000278803
SLC39A2,16.240181,0.9960422616836216,1.0,0.0049603097,ENSG00000165794
OR4K2,15.773191,0.9960422616836216,1.0,0.0049603097,ENSG00000165762
LINC02874,15.484581,0.9960422616836216,1.0,0.0049603097,ENSG00000257137
ENSG00000287289,15.160509,0.9960422616836216,1.0,0.0049603097,ENSG00000287289
LINC01039,14.599308,0.9960422616836216,1.0,0.0049603097,ENSG00000234168
ENSG00000269275,14.956175,0.9960422616836216,1.0,0.0049603097,ENSG00000269275
ENSG00000269300,15.965221,0.9960422616836216,1.0,0.0049603097,ENSG00000269300
LHX9,14.270232,0.9960422616836216,1.0,0.0049603097,ENSG00000143355
LINC02312,15.731246,0.9960422616836216,1.0,0.0049603097,ENSG00000258869
FAM205C,15.058387,0.9960422616836216,1.0,0.0049603097,ENSG00000187791
DDC-AS1,15.500866,0.9960422616836216,1.0,0.0049603097,ENSG00000226122
NMBR-AS1,14.938446,0.9960422616836216,1.0,0.0049603097,ENSG00000236822
ENSG00000234190,14.353328,0.9960422616836216,1.0,0.0049603097,ENSG00000234190
ENSG00000286958,14.887785,0.9960422616836216,1.0,0.0049603097,ENSG00000286958
VGLL1,15.68103,0.9960422616836216,1.0,0.0049603097,ENSG00000102243
AADAC,14.604659,0.9960422616836216,1.0,0.0049603097,ENSG00000114771
TTC24,15.835222,0.9960422616836216,1.0,0.0049603097,ENSG00000187862
ENSG00000258909,14.383076,0.9960422616836216,1.0,0.0049603097,ENSG00000258909
ENSG00000287296,15.874417,0.9960422616836216,1.0,0.0049603097,ENSG00000287296
ENSG00000264475,15.972006,0.9960422616836216,1.0,0.0049603097,ENSG00000264475
ENSG00000278890,14.412062,0.9960422616836216,1.0,0.0049603097,ENSG00000278890
ENSG00000286926,14.422202,0.9960422616836216,1.0,0.0049603097,ENSG00000286926
LINC02574,15.064546,0.9960422616836216,1.0,0.0049603097,ENSG00000233975
SERPINA12,15.246508,0.9960422616836216,1.0,0.0049603097,ENSG00000165953
ENSG00000233981,15.544605,0.9960422616836216,1.0,0.0049603097,ENSG00000233981
ENSG00000278907,16.11855,0.9960422616836216,1.0,0.0049603097,ENSG00000278907
ENSG00000276436,15.721241,0.9960422616836216,1.0,0.0049603097,ENSG00000276436
MAGED4B,15.523058,0.9960422616836216,1.0,0.0049603097,ENSG00000187243
HUNK-AS1,15.960792,0.9960422616836216,1.0,0.0049603097,ENSG00000237138
H2AP,14.649893,0.9960422616836216,1.0,0.0049603097,ENSG00000187516
ENSG00000226249,14.131896,0.9960422616836216,1.0,0.0049603097,ENSG00000226249
ENSG00000287302,15.887583,0.9960422616836216,1.0,0.0049603097,ENSG00000287302
ENSG00000258928,15.416732,0.9960422616836216,1.0,0.0049603097,ENSG00000258928
LINC01812,15.0065565,0.9960422616836216,1.0,0.0049603097,ENSG00000237013
GGTLC1,14.847065,0.9960422616836216,1.0,0.0049603097,ENSG00000149435
ENSG00000287300,14.341785,0.9960422616836216,1.0,0.0049603097,ENSG00000287300
ENSG00000236985,14.762905,0.9960422616836216,1.0,0.0049603097,ENSG00000236985
LIF,15.782916,0.9960422616836216,1.0,0.0049603097,ENSG00000128342
H3C10,14.8440895,0.9960422616836216,1.0,0.0049603097,ENSG00000278828
ENSG00000237377,14.624407,0.9960422616836216,1.0,0.0049603097,ENSG00000237377
RERG-IT1,15.458868,0.9960422616836216,1.0,0.0049603097,ENSG00000256650
ENSG00000259360,14.68198,0.9960422616836216,1.0,0.0049603097,ENSG00000259360
LINC00686,15.970094,0.9960422616836216,1.0,0.0049603097,ENSG00000237687
CSAG3,15.314329,0.9960422616836216,1.0,0.0049603097,ENSG00000268916
ENSG00000259278,14.25746,0.9960422616836216,1.0,0.0049603097,ENSG00000259278
ENSG00000268938,15.688867,0.9960422616836216,1.0,0.0049603097,ENSG00000268938
ENSG00000286816,14.59697,0.9960422616836216,1.0,0.0049603097,ENSG00000286816
ENSG00000286818,14.94983,0.9960422616836216,1.0,0.0049603097,ENSG00000286818
ZPBP2,14.909619,0.9960422616836216,1.0,0.0049603097,ENSG00000186075
ENSG00000279784,15.047575,0.9960422616836216,1.0,0.0049603097,ENSG00000279784
ENSG00000259254,15.8256235,0.9960422616836216,1.0,0.0049603097,ENSG00000259254
ENSG00000259252,14.627614,0.9960422616836216,1.0,0.0049603097,ENSG00000259252
LINC02425,15.95512,0.9960422616836216,1.0,0.0049603097,ENSG00000256259
ENSG00000226089,15.7713995,0.9960422616836216,1.0,0.0049603097,ENSG00000226089
RIMBP3,15.721069,0.9960422616836216,1.0,0.0049603097,ENSG00000275793
OR4F5,15.725544,0.9960422616836216,1.0,0.0049603097,ENSG00000186092
ENSG00000233519,14.754775,0.9960422616836216,1.0,0.0049603097,ENSG00000233519
LINC02490,15.793085,0.9960422616836216,1.0,0.0049603097,ENSG00000259237
CDH16,15.9091215,0.9960422616836216,1.0,0.0049603097,ENSG00000166589
ENSG00000270124,16.280382,0.9960422616836216,1.0,0.0049603097,ENSG00000270124
